ID,S-Name,Name,Verified,Followers
17568791,mpoppel,Michael van Poppel,True,24687
175851190,drunkland,idc,False,116218
175877432,55getlive,John Abraham(Mr.100),True,103056
175896051,MeloMotivation,Te' Melo,False,25003
17627061,SkollWorldForum,Skoll World Forum,False,443720
17628900,McCann_WW,McCann,True,49315
17636894,99u,99U,True,177697
17643683,localnatives,Local Natives,True,87535
176714687,Shenenehh,Sheneneh Jenkins ,False,231044
17677608,bobgoff,Bob Goff,True,103727
176895950,SHO_Shameless,Shameless,True,130116
17693277,TayJardine,Taylor Jardine,True,145799
17727893,scottydynamo,Scotty Dynamo,False,16084
17732153,PFTompkins,Paul F. Tompkins,True,457402
17744542,WhitecapsFC,Vancouver Whitecaps,True,61313
17771429,rictownsend,rictownsend,False,184395
177788602,youngmonop,Young Monop ,False,25856
17788194,MelanieFiona,Melanie Fiona ✌,True,592422
178204132,DiosDelChiste,Dios Del Chiste,False,1141427
17825445,ThisIsSethsBlog,Seth Godin,True,367854
178414010,BadGirlBlondie,Kristen Kelly,False,144442
178442583,SexLoveScopes,Sex Love Scopes,False,228253
17844280,johnkrasinski,John Krasinski,True,672691
17853760,robcorddry,rob corddry,True,1470967
17855040,ihoughton,Israel Houghton,True,215951
17863018,austincarlile,Austin Carlile,True,536631
178703781,TumblrBieber,carmen,False,27737
178724398,Soy_pendejo,Pendejito.,False,41515
178812809,IAMLenaHeadey,lena headey,True,211945
178815255,laurenfrodie,Lofro,False,59110
17890396,chrisbharrison,Chris Harrison,True,345055
17909625,colourlovers,COLOURlovers,False,1216655
179387028,DopestThoughtss,Tatted Ethan,False,261174
179484014,wstraffic,Jack,False,14125
17951326,rikerR5,riker lynch,True,494685
17968901,IJM,Intl Justice Mission,True,104578
179738874,J_DIMPS,JOSIE DIMPLES,False,58862
179745270,sydneysierota,Sydney Sierota,False,11862
179932936,HulkHogan,Hulk Hogan,True,932852
179973628,flyonbieber,chrissy,False,47432
17998540,THEDJCRISIS,DJ Crisis,False,27839
17998609,SmithsonianMag,Smithsonian Magazine,False,86206
18001717,common_squirrel,common squirrel,False,101290
180055456,RashisTVUgly,Jim Rash,True,130686
18007213,RyanLewis,Ryan Lewis,True,536034
18022904,matisyahu,Matisyahu,True,1724714
18033062,UMG,Universal MusicGroup,True,262960
18040878,fuzethemc,Fuze the Mc,True,441591
180465133,BieberNiggas,brigizzle,False,111443
180560224,jonahray,Jonah Ray,True,69549
18058293,waff48,WAFF 48,False,36863
180669193,therealDjRELL,Dj RELL,False,41286
18073211,gemstars,GemStar,False,331680
18101713,paulfeig,Paul Feig,True,1334747
181091404,Marcussteeze,Marcus,False,44209
18111819,luiskasanova,Luis Kasanova,False,198269
181214694,GayAtHomeDad,Frank Lowe,False,68778
18124756,zacbrownband,Zac Brown Band,True,1301837
18125335,aishatyler,Aisha Tyler,True,316407
18131961,kenjeong,Ken Jeong,True,1008999
18139619,pepsi,Pepsi™,True,2525231
181416204,InkMyHoleBody,Jaylen ®,False,135739
18142856,RCARecords,RCA Records,True,207660
181524108,LoveDoesMatter,Believe,False,83146
182028739,UKNOWHOITIZ_NYC,VIDEO N BIO 60KVIEWS,False,445266
18220386,Royceda59,NiCKLE,True,238309
18223354,ImpossibleUSA,ImpossibleUSA,False,35166
18236230,JeffreeStar,Jeffree Star,True,411020
18253611,ptvmike,Mike Fuentes,True,479920
18253727,ptvjaime,Jaime Preciado,True,401708
18278629,fatbellybella,ErykahBadoula,True,1067391
18286505,HYPEBEAST,Hypebeast,False,193802
18307364,shopbop,Shopbop,True,199526
18322918,BryanDFischer,Bryan Fischer,True,32343
18327944,CaseyVeggies,Casey Veggies ,True,196542
183356424,ShawnnaDior,ShawnnaDior,False,118658
1833657181,XavierHenry,Xavier Henry,True,70138
183378752,lamarXO,La Mar C Taylor,False,18510
183387449,XabiAlonso,Xabi Alonso,True,6920552
1833978110,JonnyFootbalI,not Johnny Manziel,False,100827
183502719,PeytonsHead,Peyton's Head,False,100510
183523343,BelieberOfLA,sarah,False,105821
18353187,benrector,Ben Rector,True,71940
183709638,yeswelovejustin,♡ ◡̈ ♕,False,12015
183879398,PrettyBoyMonstr,IG:prettyboymonster,False,180443
183955757,DaKidrauhlCrew,Theodora. ,False,272236
184454055,HyghlyXO,Hyghly Alleyne,False,11941
184491506,cjhollandmusic,CJ Holland,True,30226
18462539,OldNavy,Old Navy Official,True,215299
184648622,OMGFactsCelebs,OMG Facts CELEBS,False,371032
184651802,OMGFactsAnimals,OMG Facts ANIMALS,False,317338
184878590,The_Munro,Munro Chambers,True,158971
18498684,wefollow,Wefollow,False,746069
185190863,SecuteJLover,☾ Queen Lopez ☽,False,31902
1852930314,BillZucker,Bill Zucker,True,469372
18533317,StartupPro,Martin Zwilling,True,726570
185359318,WWEAJLee,A.J.,True,1333718
18539631,DressedAnimaIs,Dressed up Animals,False,99479
185449401,joelcomiskey,joelcomiskey,False,135095
1857070171,tendoxhudson,rutendo✨,False,32864
18572616,BunBTrillOG,Bun B,True,910259
18586981,Cmdr_Hadfield,Chris Hadfield,True,1086116
186154646,YGkristos,PrettyMuthaFcka,False,105925
186205474,gaby_moreno,Gaby Moreno,True,107973
186324454,ajRAFAEL,aj rafael,True,156873
18655979,melissagorga,Melissa Gorga,True,786741
18657864,LIFE,LIFE,True,1976315
186598799,justinbiebnerd,lauren.,False,17699
186838317,danharmon,Dan Harmon,True,241806
186930590,serafinowicz,Peter Serafinowicz,True,713492
18708466,switchfoot,Switchfoot,True,357071
18720595,Loveyungcotta,Real tweets ,False,148154
18725854,Broncos,Denver Broncos,True,504551
18734310,SoloQuotes,SoloQuotes  ,False,266617
187350952,simonhelberg,Simon Helberg,True,722620
187409570,CelebFacts_,Celeb Facts,False,39802
187428929,kaskade,Kaskade,True,619381
187439583,Tuiterologo,Tuiterologo,False,77117
18750157,phoebedykstra,Phoebe Dykstra,True,115050
187587630,majorleaguenj,Major League,False,16378
187613519,CelesteBonin,Celeste ,True,746844
18764960,christoferdrew,Christofer Drew,True,424267
18768302,BravoSayz,Bravo of Game 7 EMG,False,11220
187742575,nytimesworld,New York Times World,False,636391
18775549,angiemartinez,Angie Martinez,True,830382
1877831,MrAListEnt,Isreal MrAlist Hagàn,False,61027
18783665,McIlroyRory,Rory Mcilroy,True,1876449
18791002,RealSimple,Real Simple Magazine,True,669260
188039706,V_and_A,V&A,True,376631
18806753,MasQuePalabras,Reflexiones,False,2954121
18807671,nessnitty,NESSA RADIO,True,108244
188103460,TIMENewsFeed,TIME NewsFeed,False,65391
188443744,randywattson,charles johnson,True,27027
188548673,TannerPatrick,Tanner Patrick,False,100386
18858543,bieberania,Яăиỉ бέħă βяỉℓỉăиă ♔,False,23712
188641665,Rikers,Rikers,False,68461
188661679,ismileforbieb,justin bieber ,False,85344
188675709,PRAYINGFORHEAD,BASED JE$U$,False,122118
188871350,TrevorProject,The Trevor Project,True,169415
1889198071,KathyWakile,Kathy Wakile,True,469300
18916728,GreysABC,Greys Anatomy,True,1020781
189200128,DJWOOGIE,WOOGIE GOLDBERG ,True,45336
189283341,briangaar,Brian Gaar,False,63298
18949572,tinastullracing,Tina Stull,False,260090
18952476,fwong,Freddie Wong,True,452038
18953266,The_Gospels,The Gospel Daily,False,525429
18963070,PrayInFaith,Faith In God,False,599533
189652312,Brian_Rosenthal,Brian Rosenthal,False,41259
189671070,FAMlLYGUYSCENES,Best Of Family Guy,False,105625
189704292,julieplec,julieplec,True,489487
1898815243,wakooz,Samuel Lemieux,False,662322
18993601,luanlegacy,Luan Legacy,False,33337
19004916,OHnewsroom,Overheard Newsroom,False,91065
190084637,KardashianReact,Kardashian Reactions,False,191496
19011374,QButta,Q-Butta,False,29204
1901273544,ToriKelly,Tori Kelly,True,347647
19015339,AEO,American Eagle,True,294287
19017237,1027KIISFM,102.7 KIIS-FM,True,204257
19039286,StewieJokess,(◕‿◕✿)StewieJokess™•,False,395580
19046392,CrystalBosset,Crystal,False,175956
191087379,1OMFKing, #OMF King ,False,47694
191264611,J14Magazine,J-14 Magazine,True,257793
191358949,JohnCMaxwell,John C Maxwell,True,982177
19154824,JenKirkman,Jen Kirkman,True,132114
191605894,thehill,The Hill,False,432813
19165963,50sAnd60s,50s & 60s ,False,95870
1917731,LibroFilosofico,Libro de filosofía,False,580884
1918453633,DeboConfesarQue,Debo Confesar Que,False,3056647
191872261,KyleLucas,Kyle Lucas,True,9735
19200480,MalikLeekBME,Leek #TFB,False,100814
192266644,maudeapatow,Maude Apatow,True,192010
192304497,NickSwisher,Nick Swisher,True,1701427
192354884,EdWestwick,Ed Westwick,True,257395
1925157330,REVIVEMICHIGAN,REVIVE MICHIGAN,False,28273
19298711,Bulbanews,Bulbanews,False,47239
193318094,Montberte,Steve Cushing,False,104428
19341413,CageTheElephant,Cage The Elephant,True,905791
193494089,WWETheBigShow,Big Show,True,1491418
19362299,nflnetwork,NFL Network,True,896205
19362341,mariashriver,Maria Shriver,True,2312944
193757722,DowntonAbbey,Downton Abbey,True,346050
19380829,Yahoo,Yahoo,True,1192480
19382500,SoleCollector,SoleCollector.com,False,165333
19390810,NETAPORTER,NET-A-PORTER.COM,True,612306
193999224,thickhairprobss,Thick Hair Problems,False,58604
194027873,CortezBryant,Cortez Bryant,False,104353
19426729,steelers,Pittsburgh Steelers,True,703102
1942819082,CommonGayTweets,Common Gay Boy,False,27130
19478160,djself,DJ Self,True,175742
19478383,2morrowknight,Sean Gardner,False,646232
19486963,NipseyHussle,NIP HUSSLE THE GREAT,True,479933
19494203,anthonyjeselnik,Anthony Jeselnik,True,352320
19515424,michiokaku,Dr. Michio Kaku,True,268299
195315237,TeamChristianM,Christian M,False,113478
195434057,ItsTheTeenSwag,Laura'♥,False,14629
19546942,Refinery29,refinery29,True,618822
19570592,dennishegstad,dennis hegstad,False,74711
1958034145,PeopIe0fWaImart,People Of Walmart,False,88799
19582385,ChuyBravo,Chuy Bravo,True,177942
1959805585,QuotingTFIOS,TheFaultInOurStars,False,71308
196107911,LibraSensuality,Libra ,False,43431
1963100228,DrnkLadyProbs,Drunk Lady Probs,False,16588
196360711,Spa_Reirse,Spa Reirse,False,257612
1963890170,GymGirlsDaily,,False,31026
19661294,thekillers,The Killers,True,2571302
196626887,badgalZolanski,sasha,False,34932
19667589,Kiss108,Kiss 108,False,45815
19671932,Power106LA,Power 106 ,True,163634
19675870,jaysean,Jay Sean,True,1496304
196853360,willjayIM5,Will Jay,False,62933
19686204,ArtObserved,Art Observed,False,63501
19705747,KerrangMagazine,Kerrang! Magazine,True,473639
19708968,JacLaurita,Jacqueline Laurita,True,837883
197140330,thebieberoreo,彡,False,141040
19718687,FoodPorn,Food Porn,False,72305
197481846,TheFireSigns,TheFIREsigns™,False,62609
197821266,NazaninMandi,NAZANIN,False,46266
19788593,dog_lovers,dog_lovers,False,38377
197911936,OhMGomezJokez,Shayla,False,69211
19793752,davidwain,David Wain,True,177972
19794082,thebootdotcom,The Boot,False,62765
197998044,JazmineJordin,Jazmine Jordin,False,144905
198013305,jakethrupp,Jake Thrupp,False,130401
19802084,whitneycrawford,Whitney Crawford,False,47046
19816859,PublishersWkly,Publishers Weekly,False,430506
19838342,RickyHil,RICKY HIL,True,37197
19871339,alexavega,Alexa PenaVega,True,340174
199040388,matthunter123,Matt Hunter #HUNTERS,True,504477
19923638,TheCut,The Cut,True,852259
19966557,alaindebotton,Alain de Botton,True,435424
19976619,levonsghostla,Levon's Ghost LA,False,20045
20008214,NashvilleScene,Nashville Scene,False,70470
20014592,Defeater,Defeater,True,34177
20021051,robgrantdotcom,rob grant,False,21099
200548600,MikeLewwDaPLUG,TRAP トラップ先生 $EN$EI,False,84893
200607665,MikePCanvas,MikeP☪™,False,210314
20066666,flightclub,Flight Club,True,76324
200862517,Michaelsocha,Michael Socha,True,37472
200916014,AgreeSoTrue,true.,False,256049
20108560,RottenTomatoes,Rotten Tomatoes,True,1126198
20109973,AnnCurry,Ann Curry,True,1430737
201269968,riseupbieber,Carry on.,False,17924
201394905,RonUSwanson,Ron Swanson,False,29814
201407468,Informed1D,One Direction News,False,44785
201419073,mariabamfoo,Maria Bamford,True,116256
201429017,KillerPrincesss,Jen.,False,16350
201671003,TheChrisWoodard,Chris Woodard,False,125897
20177423,ELLEmagazine,ELLE Magazine (US),True,2180568
20188930,SmoshIan,Ian Hecox,True,1094940
20201726,russellhoward,Russell Howard,True,932776
202270507,USFRA,Farmers & Ranchers,False,15531
202416362,marchmadness,NCAA March Madness,True,234365
20265542,NEEDTOBREATHE,NEEDTOBREATHE,True,193400
20279424,theCHIVE,theCHIVE,False,426525
202905145,MarleysAngels,Marley,False,160255
20344826,Busyphilipps25,Busy Philipps,True,248275
20355308,LucciVee,Lu Lu.,True,131196
203558417,FillUpOnTacos,Exquisite Thoughts,False,101147
203731681,KukHarrell,Kuk Harrell,False,52277
203771716,TheREAL_istt,IG:CreativelyTouched,False,34901
20379995,bloodwater,Blood:Water,False,41338
20454896,AgweekMagazine,Agweek.com,False,10592
204688509,LauraPrepon,Laura Prepon,True,180908
204929186,chiguipasante,El Pasante Subpagado,False,26327
205175809,iAmTonySolar,TONY SOLAR,False,136552
205185014,iLoveBookQ,iLoveBookQ™,False,116185
20534425,wesrucker247,Wes Rucker,False,31794
205415788,swish41,Dirk Nowitzki,True,1121253
205437050,YouTubeTrends,YouTube Trends,True,3043551
205462250,MrOldLady,Mr Old Lady,False,62140
20546297,popstarmagazine,Popstar! Magazine,False,422613
206218980,Papashongo,Fuera INEPTO.,False,34723
20632796,SUBWAY,SUBWAY Restaurants,True,1903464
20638192,CrissAngel,Criss Angel,True,966612
206388720,YSKFacts,You Should Know,False,531314
20646105,hardknocktv,Hard Knock TV ,False,26350
20651276,cecilybecily,Cecily Strong,True,106498
20659839,wyclef,Wyclef Jean,True,3457435
206697395,rxchhh,rachel,False,207751
20710809,FoodNetwork,FoodNetwork,True,2149512
207725775,EresBizarro,SEÑOR BIZARRO  ™ ,False,1685560
207773069,googlenexus,Google Nexus,True,726123
208128460,nycprgirls,nyc PR girls,False,20622
208175647,NadaEsSerio,Venezuela libre,False,14597
20823773,30SECONDSTOMARS,MARS,True,1421058
208637263,bertieglbrt,Bertie Gilbert,False,198214
208757102,TheReal_DEWBABY,Kingfloss Jiggleez,False,12421
20876957,therealstylesp,g -host,True,349571
20893477,GoldmanNeil,Neil Goldman,False,11625
209003577,NormaniKordei,Normani Kordei,True,530848
20942084,WeAreFireworks,Fireworks,True,26406
20949503,mrjumpmann23,zay !,False,251300
20957191,FarmBureau,American Farm Bureau,False,28928
21001379,R3HAB,R3HAB,True,462772
21008297,officialtobymac,TobyMac,True,438840
21042561,pier1,Pier 1 Imports,True,79492
21052582,ImSledgren,Sledgren,True,79928
210952959,RugbyDiehards,RugbyDiehards,False,15613
21108916,ArtBasel,Art Basel,False,115867
21133007,OneRepublic,OneRepublic,True,875762
21178973,LisaCim,Lisa Cimorelli,True,340671
211795689,iamjustingreene,Justin Greene,False,213337
212066025,QuotesNSmiles,QuotesNSmiles™,False,323936
212080810,chxnelsbieber,jess,False,34867
21208444,BarneysNY,Barneys New York,False,319510
21211181,Jamiebower,Jamie Campbell Bower,False,434212
212405514,CSUNSHINE,Caroline Sunshine,True,359949
21246105,HollywoodLife,HollywoodLife,True,129264
21246151,ForrestGriffin,Forrest Griffin,True,390939
21255118,DanicaPatrick,Danica Patrick,True,1052993
21255978,OfficialMelB,Melanie Brown,True,834937
21257976,Cimorelliband,Cimorelli,True,495462
212670233,finigoodman,FiniGoodman,False,35517
212856049,Jbros2011,Andrea Jonas,False,60315
212943657,BiebersPoP,emily & katlynn,False,20082
212944975,BethanyJoyLenz,Bethany Joy Lenz,True,394901
213009133,QuoteBeauties,Quote Pictures™,False,1000725
213096391,NickKarmin,Nick Noonan,True,29978
21313855,TLC,TLC Network,True,496451
21317078,MAEJORALI,Ali,True,295472
21324258,MarthaStewart,Martha Stewart,True,2934787
213350034,IamEnidColeslaw,Mary Charlene,False,154917
213397637,ilvolo,Il Volo,True,234123
21346180,AlterThePress,Alter The Press!,True,32800
213498152,JXSTINBIEBRS,,False,10388
213548970,MarleyLilly,Marley Lilly,False,103465
21356261,BigBoyler,chris o'dowd,True,487659
21368987,bhinesthereal,Brandon Hines,True,23709
213698984,seriagenial,Sería genial...,False,390021
213795411,GovWalker,Governor Walker,True,82022
21381408,MijoUgly,Mii,False,23404
21388284,JimCantore,Jim Cantore,True,245655
213883469,OfficialKingDre,KING DRE,False,842665
21401466,styledotcom,styledotcom,True,871200
21410757,LuizSantosMusic,Luiz Santos Music,False,78859
21415235,mtrench,Marianas Trench,True,182278
2142731,firefox,Firefox,True,2431412
21454322,drewbrees,Drew Brees,True,1876033
214732244,GingerProblems,Ginger Problems,False,175045
21479907,David_Tennant,David Tennant,False,304743
2149098929,AllThingsInk,All Things Ink,False,67164
215060612,woodelijah,Elijah Wood,True,619339
21526685,GUBLERNATION,matthew gray gubler,True,725671
215413065,stassiebaby,AnastasiaKaranikolao,False,122875
215521925,BieberSparkes,team bieber♥,False,18456
2157394194,chloefromvine,chloe,False,221819
215965842,StevenLimNew,Steven Lim,False,32969
2160179521,gooodvibeees,Good Vibes,False,73816
216030256,jaureslovato,,False,119182
216106315,drewxvc,B♛ZzLe,False,93967
216243343,thebestofdbest,dbest,False,14069
216299334,piersmorgan,Piers Morgan,True,4041815
21632807,RedCafe,Red Cafe,True,414908
216430965,Caspar_Lee,Caspar Lee,False,1311952
216431630,OfficialSoMo,SoMo,True,172108
21644464,carlamedina,Carla Medina,True,128298
2165334438,ItsSpaceCats,Space Cats,False,48577
216607018,PeopleBeLike,NiggasBeLike,False,111105
216719083,TasteOfCountry,Taste of Country,False,121720
216805887,asia_tasanee,thai✨,False,22619
216886369,WorkingBarbie,WorkingBarbie,False,63034
216976566,GQMagazine,GQ Magazine,True,528326
21701757,jimjonescapo,Jim Jones ,True,3390489
21705616,JennBrown,Jenn Brown,True,193123
21727499,TrickyStewart,Tricky Stewart,False,53389
21727835,aauthorsmusic,American Authors,True,31040
21734663,jeremypassion,Jeremy Passion,True,39975
21737073,XOJBIIEBERXO,N,False,201303
217612094,drewryniewicz,Drew Ryniewicz,True,165023
217651919,innovatty,INNOVATTY,False,154984
217830557,HARDWELL,Hardwell,True,1409085
218176268,MTVCoryWharton,Cory Wharton,False,45041
2182747880,bobandtom,The BOB & TOM Show,True,211579
21829242,VinesAfterDark,Vine After Dark,False,165776
2184354129,BizeMusic,Bize,False,32970
218685164,Q102Philly,Q102 Philly,False,62053
21886583,TheFray,The Fray,True,356257
21891735,iiDoIt,» 跟著我,False,28171
219333395,ChiIIVlbes,Chill Vibes,False,428870
2193607094,plaidswiftdays,Taylor Swift,False,185798
219423632,TheSexyVehicles,Sexy Vehicles™,False,41548
219505678,thisbi3ber,amanda,False,12226
219585781,hellogiggles,HelloGiggles.com,True,139079
219807145,ariannahuff,Arianna Huffington,True,1513757
2202356355,BiebsFeatMagcon,püma,False,25133
220373486,GramProdigy,Mr.Gram,False,259590
220417972,WomannCrush,Woman Crush,False,114950
220546915,AiANews,Art in America,False,578079
22061737,iSarcasmos,iSarcasmos,False,1486052
220742208,DannyZuker,Danny Zuker,True,224121
220828573,CW_network,CW Network,True,535401
22083910,StayWavyBruh,HighOffLife™,False,42028
220864095,LMAOTweets_,yolo,False,28088
220964318,NotSheriffWoody,Sheriff Woody,False,139928
221128719,GirlsBooklet,Average Girl,False,1128647
221197757,ellevarner,Elle Veezy,True,152613
221401423,tylerrjoseph,Tyler Jøseph,True,74242
221412285,WeaponPictures,Weapon Pictures,False,132140
2214392502,neonhitch,Neon Hitch,True,82666
22147626,laurentoyota,Lauren Toyota,True,90183
221513301,arthur_read8,Arthur Read,False,25107
221621039,LuxuriousLlFE,Luxurious Life,False,19533
221939744,BootlegKev,Bootleg Kev,False,11648
22217396,PureDopeKicks,PDK,False,37625
222514555,fuqtarded,Fetaman,False,23811
222519373,minkakelly,Minka Kelly,True,288257
2227426050,gov,Twitter Government,True,609935
22309553,ClassyBlassy,CLASSY BLASSY™,False,28848
22312032,berner415,#DRUGSTORECOWBOY,True,105462
2232581,Kaneshow,Kane,True,109600
223301580,DashBurst,DASHBURST,False,145756
2233154425,StephenKing,Stephen King,True,384137
22371962,DarynJones,Daryn Jones,True,139609
224065700,tthemirrors,☾Emily ,False,47250
22412167,jprince713,Jas Prince,True,151191
224267898,JakeBugg,Jake Bugg,True,393825
22430597,CapnDesDes,Destery ⚓,False,217731
22449434,YOYOPICASSO,YOYO PICASSO,False,74426
22509548,DarrellIssa,Darrell Issa,True,150429
22517956,holycutenesss,Holy Cuteness,False,69021
22518487,indiaarie,India.Arie,True,352332
22536395,BuffaloSabres,Buffalo Sabres,True,197932
22563769,samantharonson,samantha ronson,True,1568239
22565066,PEOPLEPets,PEOPLEPets.com,True,879463
225665387,bitchyoutriflin,vσndíєѕєl,False,104820
2256885457,CJmalandrage,CJ,False,15465
225957255,MenAreThinking,Captain Super Genius,False,23217
22596730,riandawson,Rian Dawson,True,407143
22641532,theBrandiCyrus,Brandi Cyrus,False,542508
22657202,Candace_Parker,Candace Parker,True,198516
2266209018,ElegantClothes,Elegant Clothes ,False,128027
22668242,FrankieTheSats,Francesca Sandford,True,1257845
226835223,DisneyChannelPR,Disney Channel PR,True,845736
22691760,SEOnimous,#SEOnimousNo1,False,335092
22692199,HISTORY,HISTORY,True,817053
22698134,RizzleKicks,Rizzle Kicks,True,1469119
227233892,LetrasReales,Frases Realidad♕,False,1609014
227347152,TVLine,TVLine.com,False,48814
227519285,NicolasSwift13,Nicolás,False,20986
2275377889,ltsOlaf,Olaf,False,132632
22770373,planomike,Michael Barnett,False,214346
228002268,PlumeApp,Plume,False,154774
22805792,S_Abraham_16,Scott Abraham,False,10089
22823970,JasonWitten,Jason Witten,True,305119
22831662,SaraJayXXX,Sara Jay,False,417323
2283224839,SongDontMatch,Song Dont Match ,False,26530
228515266,HalfPics,Things Cut in Half,False,528013
2286226920,FreakyVineSex,Sex Vine ,False,120884
2287021314,yourmanbieber,bizzle,False,22616
22872643,kellyoxford,kelly oxford,True,571868
228798007,juliabates3,Jules,False,20404
228837350,RonnieRadke,Ronnie Radke,True,585750
228944457,AyBeReal,AftєrTwєlvє,False,261474
22904192,brookefraser,Brooke Fraser,True,177264
229110133,iJDBSupport_,his belieber,False,23573
229191355,MujerBizarra,ANAconda cascaBEL,False,238693
229333456,WWERoadDogg,Brian G. James,True,289207
229390349,SmokedOutLuger,LexLuger,True,242514
22957635,IAMJREAL,J-REAL,False,152067
229702385,Joel_Courtney,Joel Courtney,True,449959
2297079948,HSConfessions_,HS Confessions,False,27951
22970952,LearnVest,LearnVest,False,24626
2297621223,TV_Exposed,TV Secrets ,False,190133
23008116,DominicScott,Dominic Riccitello,True,318949
23027237,nickkroll,nick kroll,True,714935
2305018950,HighSchooIStory,High School Story,False,210810
230556180,FreQuincyArmy,PLEASE JOHN & JUSTIN,False,67646
230845588,Persie_Official,Robin van Persie,True,4861048
230852923,ElLoroTuitero,Benito Camelo,False,54963
230854349,1DUpdates,1D Updates,False,506698
23088176,BryanStars,BryanStars,False,312460
23089953,jeweljk,Jewel,True,376109
230930518,JenSelter,Jen Selter,False,475332
231209225,22wiggins,andrew wiggins,False,144662
23122597,ericwareheim,eric wareheim,True,249533
2313227480,conspiracystory,Conspiracy,False,355977
23156823,DaniellaMonet,Daniella Monet,True,1423662
231593349,Loco_e_Bola,Loco de Nacimiento,False,11854
2316464970,BiIlionaires,Billionaires,False,216213
231986055,iLikeBabesDaily,I Like Babes Daily,False,354917
2321240208,DamnFoodPorn,FoodPorn,False,34939
23235056,KFUCKINGP,KFUCKINGP,False,422993
232418772,AndyMineo,Andy Mineo,True,130594
23261531,ESPNU,ESPNU,True,178961
23272358,AgNews,AgriNews,False,26408
2327256353,NikeRoshes,Roshe Porn™,False,58594
232913804,liIdurk__,LIL DURK ,False,342842
2329211,yourmktingsucks,Mark Stevens/MSCO,False,64093
232942852,tbhjustmoon,the moon,False,263061
2329588892,tinderfessions,Tinderfessions,False,89407
233053110,POP_SHEPSKI,MF,False,159702
233270958,streetkode,StreetKode Magazine,False,74384
233472077,iamBrILLYant,BrILLYant,False,246143
233543018,HayQueSaberlo,¡Hay que saberlo!,False,1252866
23392431,Kafani,Kafani ,True,75763
233999572,Cacique_500,Cacique Extra Añejo.,False,22231
2341308506,BluntPorn,Blunt Porn,False,47820
234187000,devdevnumnums,Devin Lytle,False,23218
234281590,JennyDritt,JennyDritt Promotion,False,75187
234443392,JMeilanixo,Janel Parrish,True,596798
234460653,khloe_lamar,Khloe & Lamar,False,65843
23447622,allblacksrugby,All Blacks,False,23242
23450304,TheJessicaJames,Jessie James Decker,True,335561
234521957,notthefakeSVP,Scott Van Pelt,True,648387
234552226,coleswindell,Cole Swindell,True,90635
234569105,laurabozzo,Laura Bozzo,True,469780
23458520,jsullivanmusic,Jazmine Sullivan,True,375193
234636676,IamMalD,MAL-D,False,240775
234788695,Downy,Downy,True,67556
23508439,NFLonFOX,FOX Sports NFL,True,435133
23535809,Tessanne,Tessanne  Chin,True,210654
235375947,KButter5,Kendall Marshall,True,198493
23563916,annecurtissmith,Anne Curtis-Smith,True,6291878
23578046,louteasdale,Lou Teasdale,False,1441040
23585763,artinfodotcom,BLOUIN ARTINFO,True,368792
23597727,939WKYS,93.9 WKYS,False,39393
23603092,etnow,EntertainmentTonight,True,335208
23612453,PhaedraParks,Phaedra Parks,True,601781
236290579,YoHoLikeMeTho,☆★March 23rd★☆,False,80883
23645599,Bethblog,Bethesda Softworks,True,492566
23675921,ChrisWebby,Chris Webby,True,121387
23678071,VictorQuest,Victor Kim,False,105043
23680913,kevin_nealon,Kevin Nealon,True,1504415
2369312762,AthIeteFession,Athlete Confessions™,False,105243
237420851,Lagalatzia,Galatzia,False,109934
237543945,AnunnakiGod,PartyNextDoor Ⓜ️,False,153664
237564775,chocolatedroppa,Chocolate Drop,False,112392
23770401,GreggyBennett,Greg Bennett,True,153809
237801012,ElJustinCriollo,JUSTIN DE PRESICAT,False,48223
237845487,GeorgeTakei,George Takei,True,1134542
237868194,afterlately,After Lately,True,65316
237945749,AwwHELLToTheNaw,Dr. Trill,False,175512
23818293,IsisTaylor,Isis Taylor,True,249781
238447259,ChuckeeBlow,Charles Young Jr.,False,35109
238491689,weekendjunkie,Jj.,False,46148
23864637,TyBruns,Tyler Brunsman,False,27886
23883319,Cabbie,Cabbie Richards,True,139830
23888609,MilynJensen_,Milyn Jensen,False,63849
23891381,TeeRibbzz,Tee Ribbzz ⚡.O.N!,False,105052
23898963,KellyDivine,Kelly Divine,True,332502
239073693,CyrusMERCH,SHOP CYRUS,False,13515
23911410,BAM__MARGERA,Bam Margera,True,889905
239129243,BestFoodPics,Food Porn,False,59611
239161478,AshKetchum151,Ash Ketchum,False,264360
2395305985,BestOfDrinks,Alcohol Porn,False,35104
23973831,DanWolken,Dan Wolken,True,34709
240085918,MicheleMahone,Michele Mahone,True,211332
24026381,McMurphyESPN,Brett McMurphy,True,53836
24036264,HotNewHipHop,HotNewHipHop,True,339296
24047612,LouisVuitton_US,Louis Vuitton US,True,1093393
240734425,Giants,New York Giants,True,570529
24111487,mikeseidel,Mike Seidel,True,23234
241264057,BJAofficial,Billie Joe Armstrong,True,761993
24133713,MaksimC,Maksim Chmerkovskiy,True,290953
241544156,MLBFanCave,MLB Fan Cave,True,424375
24166202,jeb_,Jens Bergensten,True,989280
24190133,CoreySMah,Corey S. Mah,False,136030
24201088,iamch0pper,Chopper †,True,452087
242090120,StephanSpeaks,Stephan Labossiere,False,126904
24249686,RobManuchi,Rob Manuchi,False,126856
24249998,iQuoteRealShiit,Rob,False,305115
